h3,counts,min_depth,max_depth,salinity,min_salinity,max_salinity,temperature,min_temperature,max_temperature,oxygen,min_oxygen,max_oxygen,latitude,longitude
84df6c3ffffffff,2,263.0,263.0,,,,,,,,,,-53.95145,-71.41647
84df711ffffffff,12,1137.0,1161.0,,,,,,,,,,-56.67312,-66.87707
84df713ffffffff,2,406.0,406.0,,,,,,,,,,-56.28565,-66.86044
84df801ffffffff,27,277.0,294.0,,,,,,,,,,-61.30297,-44.18311
84df803ffffffff,17,191.0,230.0,,,,,,,,,,-60.91164,-44.49911
84df807ffffffff,1,251.0,251.0,,,,,,,,,,-60.9732,-43.62024
84df809ffffffff,4,320.0,402.0,,,,,,,,,,-61.63114,-44.75929
84df80bffffffff,18,234.0,306.0,,,,,,,,,,-61.23743,-45.07072
84df80dffffffff,3,629.0,629.0,,,,,,,,,,-61.69495,-43.85794
84df811ffffffff,13,55.0,210.0,,,,,,,,,,-60.45231,-45.66752
84df815ffffffff,3,175.0,384.0,,,,,,,,,,-60.52104,-44.80631
84df819ffffffff,2,130.0,207.0,,,,,,,,,,-60.77174,-46.24257
84df81bffffffff,67,82.0,351.0,,,,,,,,,,-60.37816,-46.52372
84df81dffffffff,1,244.0,244.0,,,,,,,,,,-60.84447,-45.37334
84df82bffffffff,32,300.0,300.0,,,,,,,,,,-61.02908,-42.73711
84df82dffffffff,1,596.0,596.0,,,,,,,,,,-61.46484,-41.49414
84df839ffffffff,1,143.0,143.0,,,,,,,,,,-60.58429,-43.94046
84df83dffffffff,38,284.0,1226.0,,,,,,,,,,-60.64197,-43.07033
84df843ffffffff,39,485.0,485.0,,,,,,,,,,-61.95758,-45.34915
84df857ffffffff,5,236.0,241.0,,,,,,,,,,-61.16621,-45.95332
84df861ffffffff,6,1314.0,1314.0,,,,,,,,,,-62.14348,-42.60321
84df86bffffffff,12,808.0,808.0,,,,,,,,,,-62.08751,-43.52324
84df919ffffffff,8,2626.0,2626.0,,,,,,,,,,-61.16207,-40.06613
84df931ffffffff,1,1194.0,1194.0,,,,,,,,,,-60.51497,-37.3027
84df947ffffffff,1,3258.0,3258.0,,,,,,,,,,-62.33114,-37.95045
84df9cdffffffff,29,636.0,636.0,,,,,,,,,,-60.40057,-40.79985
84dfa09ffffffff,1,3376.0,3376.0,,,,,,,,,,-63.87181,-49.19603
84dfa1dffffffff,9,2797.0,2842.0,,,,,,,,,,-63.05385,-49.72349
84dfa27ffffffff,1,3642.0,3642.0,,,,,,,,,,-63.08096,-45.32287
84dfaa5ffffffff,3,237.0,261.0,,,,,,,,,,-60.69354,-47.10644
84dfaa9ffffffff,2,2560.0,2560.0,,,,,,,,,,-60.91927,-48.56739
84dfabdffffffff,5,3848.0,3848.0,,,,,,,,,,-60.12395,-49.05909
84dfadbffffffff,59,588.0,641.0,,,,,,,,,,-60.68728,-53.43765
84dfb05ffffffff,3,1327.0,4511.0,,,,,,,,,,-64.1008,-40.69543
84e0921ffffffff,1,247.0,247.0,,,,,,,,,,-49.132,71.32687
84e104dffffffff,1,540.0,540.0,,,,,,,,,,-66.81175,71.18368
84e1311ffffffff,1,1426.0,1426.0,,,,,,,,,,-66.5974,72.93011
84e1319ffffffff,1,525.0,525.0,,,,,,,,,,-67.00914,73.26476
84e1357ffffffff,4,450.0,475.0,,,,,,,,,,-67.09797,74.32291
84e145dffffffff,2,300.0,300.0,,,,,,,,,,-66.13965,50.12348
84e2247ffffffff,1,1000.0,1000.0,,,,,,,,,,-62.03344,-140.24891
84e244dffffffff,13,364.0,465.0,,,,,,,,,,-54.06537,-140.36315
84e26e7ffffffff,5,2316.0,2316.0,,,,,,,,,,-52.14113,-141.88291
84e2b29ffffffff,2,4874.0,4874.0,,,,,,,,,,-63.91899,-115.61914
84e2e31ffffffff,49,549.0,1034.0,,,,,,,,,,-54.83907,-129.54316
84e35cdffffffff,1,3127.0,3127.0,,,,,,,,,,-58.08138,-144.95952
84e4607ffffffff,1,274.0,274.0,,,,,,,,,,-66.41741,90.35366
84e466bffffffff,5,80.0,80.0,,,,,,,,,,-66.71019,93.19674
84e509bffffffff,1,59.0,59.0,,,,,,,,,,-65.73891,110.79697
84e5563ffffffff,2,502.0,502.0,,,,,,,,,,-65.04694,107.34111
84e55e5ffffffff,3,183.0,183.0,,,,,,,,,,-65.35787,101.47873
84e5727ffffffff,88,36.0,365.0,,,,,,,,,,-66.17639,110.63836
84e802dffffffff,3,3020.0,3020.0,,,,,,,,,,-65.3674,-88.72322
84e81dbffffffff,2,395.0,4685.0,,,,,,,,,,-63.07894,-86.60547
84e8457ffffffff,1,5106.0,5106.0,,,,,,,,,,-56.12108,-89.90998
84e881bffffffff,1,3622.0,3622.0,,,,,,,,,,-66.30377,-74.82586
84e8823ffffffff,7,585.0,615.0,,,,,,,,,,-67.52842,-70.47647
84e8825ffffffff,7,439.0,439.0,,,,,,,,,,-68.1901,-69.62293
84e8827ffffffff,6,119.0,360.0,,,,,,,,,,-67.76095,-69.54361
84e8835ffffffff,13,450.0,640.0,,,,,,,,,,-67.10177,-70.38341
84e8847ffffffff,1,698.0,698.0,,,,,,,,,,-68.24374,-74.66542
84e8911ffffffff,4,27.0,38.0,,,,,,,,,,-68.21169,-67.61273
84e8919ffffffff,27,64.0,212.0,,,,,,,,,,-68.4193,-68.65013
84e891bffffffff,1,27.0,27.0,,,,,,,,,,-67.98879,-68.5891
84e8981ffffffff,31,88.0,175.0,,,,,,,,,,-66.28086,-66.51783
84e8983ffffffff,7,154.0,307.0,,,,,,,,,,-65.85458,-66.50062
84e8985ffffffff,1,22.0,22.0,,,,,,,,,,-66.48824,-65.59097
84e8987ffffffff,46,23.0,258.0,,,,,,,,,,-66.06093,-65.59047
84e8989ffffffff,14,213.0,620.0,,,,,,,,,,-66.49508,-67.46094
84e898bffffffff,2,418.0,418.0,,,,,,,,,,-66.06874,-67.42644
84e8997ffffffff,8,130.0,130.0,,,,,,,,,,-65.00579,-66.46799
84e899bffffffff,6,412.0,412.0,,,,,,,,,,-65.00567,-68.22125
84e899dffffffff,33,161.0,180.0,,,,,,,,,,-65.64362,-67.39317
